Month,Cycle,"Type of Tpr","Start Date","End Date","Scheme ID","Scheme Name","ND Code","ND Name","Invoice Number","ND Location","RD Code","RD Name",City,"Billing Location","Retailer Code","Retailer Name",Asin,Model,"Internal name",Dsn,"Sale Date","Activation Date",Remarks,Type,"Activation %","Promo Qty","Sold Qty","Margin %",MRP,"Base Price","Invoice Price","TPR Discount","BAU Discount","Discounted Mrp","Discounted base price","Discounted Invoice Price","Loss to Revenue per unit (without GST)","Elegible for TPR","TPR Payout Value","Final CN",Partner,"Eligible for BAU Payout","BAU Payout Value",Status
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2109991000105,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,932346,Prince,B084J4MZQM,"All-new Echo Dot (4th Gen) with clock White",Ganache,G091ET06039604T7,2020-12-13,2020-12-15,BAU,,0,1,0,17,5499,3867.94,4564.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,Promo,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000265,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,524404,"Style Shop",B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ0803842DEX,2020-12-13,2020-12-12,"FRO Done",<=7,50,1,1,17,2999,2109.47,2489.17,600,0,2399,1687.43,1991.17,422.04,Yes,422.04,422.04,GT,No,,"Claim Approved"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2.10799E+12,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,375027,"Shreenath Telecom",B07PKXJN7J,"All-new Echo Dot (3rd Gen)- Grey",Crumpet,G0911W1001451396,2020-12-13,2020-12-15,BAU,,0,1,1,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000265,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,350437,Alfa-2,B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ0803842F6M,2020-12-13,2020-12-04,"Prior FRO. Invalid",,0,0,0,17,2999,2109.47,2489.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000265,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,350437,Alfa-2,B07ZZX5ZSW,"Fire TV Stick-3rd generation",Sheldon+,G071EL08037710N4,2020-12-13,2020-12-04,"Prior FRO. Invalid",,0,0,0,17,3999,2812.86,3319.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000265,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,350437,Alfa-2,B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ0803842BF8,2020-12-13,2020-12-04,"Prior FRO. Invalid",,0,0,0,17,2999,2109.47,2489.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000265,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,350437,Alfa-2,B07ZZX5ZSW,"Fire TV Stick-3rd generation",Sheldon+,G071EL08037710CG,2020-12-13,2020-12-04,"Prior FRO. Invalid",,0,0,0,17,3999,2812.86,3319.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000265,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,350437,Alfa-2,B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ0803842CC4,2020-12-13,2020-12-03,"Prior FRO. Invalid",,0,0,0,17,2999,2109.47,2489.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2103991000247,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,771839,"Rahul Electronic Vasai West",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",G070L82401521W10,2020-12-10,2020-12-10,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,ROT,Yes,703.39,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000265,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,9664,Alfa,B07ZZX5ZSW,"Fire TV Stick-3rd generation",Sheldon+,G071EL0803770U82,2020-12-13,2020-12-05,"Prior FRO. Invalid",,0,0,0,17,3999,2812.86,3319.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000265,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,9664,Alfa,B07ZZX5ZSW,"Fire TV Stick-3rd generation",Sheldon+,G071EL0803770V20,2020-12-13,2020-12-01,"Prior FRO. Invalid",,0,0,0,17,3999,2812.86,3319.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000265,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,9664,Alfa,B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ0803842B21,2020-12-13,2020-12-10,"Prior FRO. Invalid",,0,0,0,17,2999,2109.47,2489.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2103991000247,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,9644,"Cell City (Andheri)",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",G070L82401521UDP,2020-12-13,2020-12-06,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2103991000182,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,9682,"G-3 Collection",B079QQZZJK,"Amazon FireTV stick 4K",Mantis,G070VM1190971LQ4,2020-12-15,2020-12-07,BAU,,0,1,0,17,5999,4219.64,4979.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2.10799E+12,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,903180,"Kids Corner -Andheri",B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ0904037FMA,2020-12-15,2020-12-09,BAU,,0,1,0,17,2999,2109.47,2489.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,Promo,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000215,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,382625,"Novelty Computech- Mumbai",B07ZZX5ZSW,"Fire TV Stick-3rd generation",Sheldon+,G071EL0904541V4W,2020-12-13,2020-12-12,"FRO Done",<=7,100,1,1,17,3999,2812.86,3319.17,800,0,3199,2250.14,2655.17,562.72,Yes,562.72,562.72,GT,No,,"Claim Approved"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,,Mumbai,RDSEK1,Sektra,Mumbai,Maharashtra,9664,Alfa,B0749YXL1J,"Amazon Echo (Grey)",Radar,G090RF04742404MT,2020-12-13,2019-07-04,BAU,,0,1,1,17,9999,7033.19,8299.17,0,2500,7499,5274.72,6224.17,1758.47,No,0,1758.47,GT,Yes,1758.47,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,,Guwahati,RDSEK1,Sektra,Mumbai,Maharashtra,9682,"G-3 Collection",B01J6A7FGQ,"Amazon Echo Spot – Black",Rook,G070RQ1381070156,2020-12-13,,BAU,,0,1,1,17,12999,9143.36,10789.17,0,6500,6499,4571.33,5394.17,4572.03,No,0,4572.03,GT,Yes,4572.03,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2010991000340,Mumbai,RDSEK1,Sektra,Mumbai,Maharashtra,10044,"Anupam Stationery Plaza",B07P9B3W1G,"Echo (3rd gen) Black",Pascal,G2A14Q0400170V7J,2020-12-13,2020-02-20,BAU,,0,1,1,17,9999,7033.19,8299.17,0,3000,6999,4923.03,5809.17,2110.16,No,0,2110.16,GT,Yes,2110.16,"BAU Extended"
12,1,Promo,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020
",IMLARMS,IML,,Bhiwandi,RDSEK1,Sektra,Mumbai,Maharashtra,569677,"Ace Marketing (Kandivali E)",B01J4IY6X0,"Amazon Echo Plus (Black)",Sonar,G090LA097517042M,2020-12-13,,"FRO Awaited",<=7,0,1,1,17,14999,10550.14,12449.17,9000,0,5999,4219.64,"4979.17
",6330.5,Yes,6330.5,6330.5,GT,No,,"Claim Approved"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000258,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,562285,"Shree Swastik Mobile",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA0503760JCN,2020-12-13,2020-12-11,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000265,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,412294,"Swastik Electronics Kurla Kurla",B07ZZX5ZSW,"Fire TV Stick-3rd generation",Sheldon+,G071EL0803770VER,2020-12-13,2020-12-10,"Prior FRO. Invalid",,0,0,0,17,3999,2812.86,3319.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2106991000093,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,240862,"Shah Electronic Thane",B07PFFMP9P,"All-new Echo Dot (3rd Gen)-Black",Crumpet,G090XG10023206GR,2020-12-13,2020-12-08,BAU,,0,1,1,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2105991000106,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,9718,"Paragon Telelinks Private Limited",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",G070L82402572057,2020-12-13,2020-12-04,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",REDARMS,Redington,2107991000188,Ludhiana,RDSAG1,"SAGAR INTERNATIONAL",Ludhiana,Punjab,308314,"Party People",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091aa05037406kf,2020-12-15,2020-11-27,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2105991000034,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,782443,"SHIVALIK ELECTRONICS",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",G070L82402573TBW,2020-12-12,2020-12-13,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2107991000388, BALLABHGARH,RDSAG1,"Sagar International",Ludhiana,Punjab,800679,"Gagan Phone World",B084KSRFXJ,"Echo Dot 4th Gen Blue",Brownie,G091EU050384029F,2020-12-15,2020-11-28,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000052,"Village Navapura, Ahmedabad",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,519206,"Phone Wale",B07KD8L89H,"Echo Show (5) - Black",Checkers,G0911b06012202f5,2020-12-12,2020-12-13,BAU,,0,1,1,17,8999,6329.81,7469.17,0,2500,6499,4571.33,5394.17,1758.48,No,0,1758.48,GT,Yes,1758.48,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2107991000388, BALLABHGARH,RDSAG1,"Sagar International",Ludhiana,Punjab,800679,"Gagan Phone World",B084KSRFXJ,"Echo Dot 4th Gen Blue",Brownie,G091EU05038401PR,2020-12-15,2020-11-28,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",IMLARMS,IML,2107991000388, BALLABHGARH,RDSAG1,"Sagar International",Ludhiana,Punjab,800679,"Gagan Phone World",B084KSRFXJ,"Echo Dot 4th Gen Blue",Brownie,G091EU05038401NH,2020-12-15,2020-11-28,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",REDARMS,Redington,2107991000089,Lucknow,RDSAG1,"SAGAR INTERNATIONAL",Ludhiana,Punjab,308314,"Party People",B07ZZX5ZSW,"Fire TV Stick-3rd generation",Sheldon+,G071el0803770udl,2020-12-12,2020-11-29,"Prior FRO. Invalid",,0,0,0,17,3999,2812.86,3319.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",REDARMS,Redington,2107991000339,Cochin,RDSAG1,"SAGAR INTERNATIONAL",Ludhiana,Punjab,308314,"Party People",B07SLJBBCS,"Echo Show 8 - White",Crown,G0918309025500AE,2020-12-15,2020-11-29,BAU,,0,1,1,17,12999,9143.36,10789.17,0,3500,9499,6681.50,7884.17,2461.86,No,0,2461.86,GT,Yes,2461.86,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2105991000034,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Rajkot,Gujarat,306771,"POOJARA STORE GONDALROAD",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",G070L82402573RJH,2020-12-12,2020-12-13,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,2020-12-12,2020-12-15,SCH18122010000496,"RE: Echo Promotion - Offer from 12th Dec 2020 to 18th Dec 2020",REDARMS,Redington,2107991000188,Ludhiana,RDSAG1,"SAGAR INTERNATIONAL",Ludhiana,Punjab,308314,"Party People",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091aa050374081h,2020-12-15,2020-11-19,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2105991000145,"Village Navapura, Ahmedabad",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,526395,"Buildbox Solutions",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",G070L824025710H0,2020-12-12,2020-09-15,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",REDARMS,Redington,2104991000306,"Phase-1, Okhla, Delhi",RDSAG1,"SAGAR INTERNATIONAL",Ludhiana,Punjab,308314,"Party People",B079QQZZJK,"Amazon FireTV stick 4K",Mantis,G070VM16024713QM,2020-12-12,2020-11-23,"Prior FRO. Invalid",,0,0,0,17,5999,4219.64,4979.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000228,"Village Navapura, Ahmedabad",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,9611,"Raju Store Ahmedabad",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091aa0503660a4v,2020-12-12,2020-12-14,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000088,"Bypass Police Chowki, Mumbai",RDXCLUSH01,"XCLUSIF SHOPPE",Sonipat,Haryana,121947,"S S Trading",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA05041301DC,2020-12-13,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000088,"Bypass Police Chowki, Mumbai",RDXCLUSH01,"XCLUSIF SHOPPE",Sonipat,Haryana,121947,"S S Trading",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA05041301FB,2020-12-13,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000088,"Bypass Police Chowki, Mumbai",RDXCLUSH01,"XCLUSIF SHOPPE",Sonipat,Haryana,121947,"S S Trading",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA05041301K5,2020-12-13,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000088,"Bypass Police Chowki, Mumbai",RDXCLUSH01,"XCLUSIF SHOPPE",Sonipat,Haryana,121947,"S S Trading",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA05041301M9,2020-12-13,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000088,"Bypass Police Chowki, Mumbai",RDXCLUSH01,"XCLUSIF SHOPPE",Sonipat,Haryana,121947,"S S Trading",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA05041301UN,2020-12-13,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000088,"Bypass Police Chowki, Mumbai",RDXCLUSH01,"XCLUSIF SHOPPE",Sonipat,Haryana,121947,"S S Trading",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA05041301UW,2020-12-13,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000088,"Bypass Police Chowki, Mumbai",RDXCLUSH01,"XCLUSIF SHOPPE",Sonipat,Haryana,121947,"S S Trading",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA05041301WC,2020-12-13,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000088,"Bypass Police Chowki, Mumbai",RDXCLUSH01,"XCLUSIF SHOPPE",Sonipat,Haryana,121947,"S S Trading",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA05041301WE,2020-12-13,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000088,"Bypass Police Chowki, Mumbai",RDXCLUSH01,"XCLUSIF SHOPPE",Sonipat,Haryana,121947,"S S Trading",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA05041301X4,2020-12-13,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000088,"Bypass Police Chowki, Mumbai",RDXCLUSH01,"XCLUSIF SHOPPE",Sonipat,Haryana,121947,"S S Trading",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA05041301XG,2020-12-13,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000088,"Bypass Police Chowki, Mumbai",RDXCLUSH01,"XCLUSIF SHOPPE",Sonipat,Haryana,121947,"S S Trading",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA05041301XP,2020-12-13,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000088,"Bypass Police Chowki, Mumbai",RDXCLUSH01,"XCLUSIF SHOPPE",Sonipat,Haryana,121947,"S S Trading",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA050413020K,2020-12-13,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000088,"Bypass Police Chowki, Mumbai",RDXCLUSH01,"XCLUSIF SHOPPE",Sonipat,Haryana,121947,"S S Trading",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA0504130219,2020-12-13,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000088,"Bypass Police Chowki, Mumbai",RDXCLUSH01,"XCLUSIF SHOPPE",Sonipat,Haryana,121947,"S S Trading",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA050413022H,2020-12-13,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
